source_id,title,classification,geography,retrieval_date,legacy_run_id,original_path,archive_path,sha256,limitations
LEG-SRC-0056,Next Session Handoff,INTERNAL_PROJECT_FACT,UAE/GCC/global,2026-06-18,2026-06-14-feature-packaging-decision-002B,working/council-runs/2026-06-14-feature-packaging-decision-002B/NEXT_SESSION_HANDOFF.md,legacy-council-import/source-archive/working/council-runs/2026-06-14-feature-packaging-decision-002B/NEXT_SESSION_HANDOFF.md,f81d3c80de954c4dfe60ceb070b2feceb9ef3937c30abf60ed436670736c6ebd,Legacy council artifact; preserve evidence labels and verify time-sensitive third-party costs before external use.
LEG-SRC-0057,Package Ledger,COUNCIL_INFERENCE,UAE/GCC/global,2026-06-18,2026-06-14-feature-packaging-decision-002B,working/council-runs/2026-06-14-feature-packaging-decision-002B/PACKAGE_LEDGER.md,legacy-council-import/source-archive/working/council-runs/2026-06-14-feature-packaging-decision-002B/PACKAGE_LEDGER.md,5b52fffe8aabe819aa5f40786dc4f8996f2541534b3629fff285418ded997f6c,Legacy council artifact; preserve evidence labels and verify time-sensitive third-party costs before external use.
LEG-SRC-0058,Provider Cost Ledger,COUNCIL_INFERENCE,UAE/GCC/global,2026-06-18,2026-06-14-feature-packaging-decision-002B,working/council-runs/2026-06-14-feature-packaging-decision-002B/PROVIDER_COST_LEDGER.md,legacy-council-import/source-archive/working/council-runs/2026-06-14-feature-packaging-decision-002B/PROVIDER_COST_LEDGER.md,5e475d16e381862e53399b8649d3ae556ccc5126e8831bcdca1ec30cd1eed33c,Legacy council artifact; preserve evidence labels and verify time-sensitive third-party costs before external use.
LEG-SRC-0059,Research Ledger,INTERNAL_PROJECT_FACT,UAE/GCC/global,2026-06-18,2026-06-14-feature-packaging-decision-002B,working/council-runs/2026-06-14-feature-packaging-decision-002B/RESEARCH_LEDGER.md,legacy-council-import/source-archive/working/council-runs/2026-06-14-feature-packaging-decision-002B/RESEARCH_LEDGER.md,6271d102916c4b1cbbd547e52cb73befa76dd485b00916dea2606acc2e72ce6c,Legacy council artifact; preserve evidence labels and verify time-sensitive third-party costs before external use.
LEG-SRC-0060,Responsibility Ledger,COUNCIL_INFERENCE,UAE/GCC/global,2026-06-18,2026-06-14-feature-packaging-decision-002B,working/council-runs/2026-06-14-feature-packaging-decision-002B/RESPONSIBILITY_LEDGER.md,legacy-council-import/source-archive/working/council-runs/2026-06-14-feature-packaging-decision-002B/RESPONSIBILITY_LEDGER.md,f51fa2168ba24e5fcff9fef90356149824fafe53585da09b59ea9c9832cd450f,Legacy council artifact; preserve evidence labels and verify time-sensitive third-party costs before external use.
LEG-SRC-0061,Run 002B Completion Report,INTERNAL_PROJECT_FACT,UAE/GCC/global,2026-06-18,2026-06-14-feature-packaging-decision-002B,working/council-runs/2026-06-14-feature-packaging-decision-002B/RUN_002B_COMPLETION_REPORT.md,legacy-council-import/source-archive/working/council-runs/2026-06-14-feature-packaging-decision-002B/RUN_002B_COMPLETION_REPORT.md,e10ed9bfa85f1aa66b080959dd522e43429f7e898f6e5e0ec842bed0c1d69c95,Legacy council artifact; preserve evidence labels and verify time-sensitive third-party costs before external use.
LEG-SRC-0062,Run Status,COUNCIL_INFERENCE,UAE/GCC/global,2026-06-18,2026-06-14-feature-packaging-decision-002B,working/council-runs/2026-06-14-feature-packaging-decision-002B/RUN_STATUS.md,legacy-council-import/source-archive/working/council-runs/2026-06-14-feature-packaging-decision-002B/RUN_STATUS.md,cd00f6ce57ceab86b7c6073a21ffbc1ba72d33714e1ff6e4e4dc181a7802a109,Legacy council artifact; preserve evidence labels and verify time-sensitive third-party costs before external use.
LEG-SRC-0063,Source Ledger,INTERNAL_PROJECT_FACT,UAE/GCC/global,2026-06-18,2026-06-14-feature-packaging-decision-002B,working/council-runs/2026-06-14-feature-packaging-decision-002B/SOURCE_LEDGER.md,legacy-council-import/source-archive/working/council-runs/2026-06-14-feature-packaging-decision-002B/SOURCE_LEDGER.md,433fe455a1aa1e108ef34e9662d3f1e2f57698c3dcac848ede8c6ff151ed982f,Legacy council artifact; preserve evidence labels and verify time-sensitive third-party costs before external use.
LEG-SRC-0064,Activity Log,COUNCIL_INFERENCE,UAE/GCC/global,2026-06-18,2026-06-14-full-restaurant-roi-research-calculator-002A-redo,working/council-runs/2026-06-14-full-restaurant-roi-research-calculator-002A-redo/ACTIVITY_LOG.md,legacy-council-import/source-archive/working/council-runs/2026-06-14-full-restaurant-roi-research-calculator-002A-redo/ACTIVITY_LOG.md,677edf7df0b4320365fe09b6b23720a3e49b5ccdad84e2c2757df4975dca8bab,Legacy council artifact; preserve evidence labels and verify time-sensitive third-party costs before external use.
LEG-SRC-0065,Anonymous Peer Review,COUNCIL_INFERENCE,UAE/GCC/global,2026-06-18,2026-06-14-full-restaurant-roi-research-calculator-002A-redo,working/council-runs/2026-06-14-full-restaurant-roi-research-calculator-002A-redo/artifacts/ANONYMOUS_PEER_REVIEW.md,legacy-council-import/source-archive/working/council-runs/2026-06-14-full-restaurant-roi-research-calculator-002A-redo/artifacts/ANONYMOUS_PEER_REVIEW.md,b7c57b0d56265ece18f622501f93692c1a156f67d5b2fbfda9755621b8cdaa98,Legacy council artifact; preserve evidence labels and verify time-sensitive third-party costs before external use.
LEG-SRC-0066,Chairman Final Roi Verdict,COUNCIL_INFERENCE,UAE/GCC/global,2026-06-18,2026-06-14-full-restaurant-roi-research-calculator-002A-redo,working/council-runs/2026-06-14-full-restaurant-roi-research-calculator-002A-redo/artifacts/CHAIRMAN_FINAL_ROI_VERDICT.md,legacy-council-import/source-archive/working/council-runs/2026-06-14-full-restaurant-roi-research-calculator-002A-redo/artifacts/CHAIRMAN_FINAL_ROI_VERDICT.md,8cb30f6804ad4ca6d4fd958c423ffc64ad8acea097440855eb73c7f1292c0ae2,Legacy council artifact; preserve evidence labels and verify time-sensitive third-party costs before external use.
LEG-SRC-0067,Chairman First Roi Synthesis,COUNCIL_INFERENCE,UAE/GCC/global,2026-06-18,2026-06-14-full-restaurant-roi-research-calculator-002A-redo,working/council-runs/2026-06-14-full-restaurant-roi-research-calculator-002A-redo/artifacts/CHAIRMAN_FIRST_ROI_SYNTHESIS.md,legacy-council-import/source-archive/working/council-runs/2026-06-14-full-restaurant-roi-research-calculator-002A-redo/artifacts/CHAIRMAN_FIRST_ROI_SYNTHESIS.md,2b6062ec731dfb8e3e01f4fcd978296d11b6b7d2dbb55e3a6da0ffcbe35fb692,Legacy council artifact; preserve evidence labels and verify time-sensitive third-party costs before external use.
LEG-SRC-0068,Devils Advocate Roi Attack,COUNCIL_INFERENCE,UAE/GCC/global,2026-06-18,2026-06-14-full-restaurant-roi-research-calculator-002A-redo,working/council-runs/2026-06-14-full-restaurant-roi-research-calculator-002A-redo/artifacts/DEVILS_ADVOCATE_ROI_ATTACK.md,legacy-council-import/source-archive/working/council-runs/2026-06-14-full-restaurant-roi-research-calculator-002A-redo/artifacts/DEVILS_ADVOCATE_ROI_ATTACK.md,7ba1ff699908116530c9bb48cd025f2c06bb7a41ac9a73a6c78dd2a538300adb,Legacy council artifact; preserve evidence labels and verify time-sensitive third-party costs before external use.
LEG-SRC-0069,Evidence Auditor Roi Review,INTERNAL_PROJECT_FACT,UAE/GCC/global,2026-06-18,2026-06-14-full-restaurant-roi-research-calculator-002A-redo,working/council-runs/2026-06-14-full-restaurant-roi-research-calculator-002A-redo/artifacts/EVIDENCE_AUDITOR_ROI_REVIEW.md,legacy-council-import/source-archive/working/council-runs/2026-06-14-full-restaurant-roi-research-calculator-002A-redo/artifacts/EVIDENCE_AUDITOR_ROI_REVIEW.md,5de3413cfc9bd6533def71b4fd53b72cdf4110b3f381d1bedef17e1b95d6a251,Legacy council artifact; preserve evidence labels and verify time-sensitive third-party costs before external use.
LEG-SRC-0070,Executive Memos,COUNCIL_INFERENCE,UAE/GCC/global,2026-06-18,2026-06-14-full-restaurant-roi-research-calculator-002A-redo,working/council-runs/2026-06-14-full-restaurant-roi-research-calculator-002A-redo/artifacts/EXECUTIVE_MEMOS.md,legacy-council-import/source-archive/working/council-runs/2026-06-14-full-restaurant-roi-research-calculator-002A-redo/artifacts/EXECUTIVE_MEMOS.md,8168687e5a9bbfb5542efb87e4eef2d7332b10f029362a145e1418a73940e971,Legacy council artifact; preserve evidence labels and verify time-sensitive third-party costs before external use.
LEG-SRC-0071,Executive Post Decision Responses,COUNCIL_INFERENCE,UAE/GCC/global,2026-06-18,2026-06-14-full-restaurant-roi-research-calculator-002A-redo,working/council-runs/2026-06-14-full-restaurant-roi-research-calculator-002A-redo/artifacts/EXECUTIVE_POST_DECISION_RESPONSES.md,legacy-council-import/source-archive/working/council-runs/2026-06-14-full-restaurant-roi-research-calculator-002A-redo/artifacts/EXECUTIVE_POST_DECISION_RESPONSES.md,f3fb7a5fc76cd2238f7e26e7b871964a7ec4862382c92ee02ccb891f409280f2,Legacy council artifact; preserve evidence labels and verify time-sensitive third-party costs before external use.
LEG-SRC-0072,Full Restaurant Roi Map,COUNCIL_INFERENCE,UAE/GCC/global,2026-06-18,2026-06-14-full-restaurant-roi-research-calculator-002A-redo,working/council-runs/2026-06-14-full-restaurant-roi-research-calculator-002A-redo/artifacts/FULL_RESTAURANT_ROI_MAP.md,legacy-council-import/source-archive/working/council-runs/2026-06-14-full-restaurant-roi-research-calculator-002A-redo/artifacts/FULL_RESTAURANT_ROI_MAP.md,40e91f47acd43dd60b774fcb93e8581777b872b9021c8795fc0be181dd10deff,Legacy council artifact; preserve evidence labels and verify time-sensitive third-party costs before external use.
LEG-SRC-0073,Restaurant Archetype Roi Matrix,COUNCIL_INFERENCE,UAE/GCC/global,2026-06-18,2026-06-14-full-restaurant-roi-research-calculator-002A-redo,working/council-runs/2026-06-14-full-restaurant-roi-research-calculator-002A-redo/artifacts/RESTAURANT_ARCHETYPE_ROI_MATRIX.md,legacy-council-import/source-archive/working/council-runs/2026-06-14-full-restaurant-roi-research-calculator-002A-redo/artifacts/RESTAURANT_ARCHETYPE_ROI_MATRIX.md,185b70ddf56c42b05caa9b5b2d919fc4e2d1216cb7e45795a67772ffe40ea6c5,Legacy council artifact; preserve evidence labels and verify time-sensitive third-party costs before external use.
LEG-SRC-0074,Roi Calculator,COUNCIL_INFERENCE,UAE/GCC/global,2026-06-18,2026-06-14-full-restaurant-roi-research-calculator-002A-redo,working/council-runs/2026-06-14-full-restaurant-roi-research-calculator-002A-redo/artifacts/ROI_CALCULATOR.html,legacy-council-import/source-archive/working/council-runs/2026-06-14-full-restaurant-roi-research-calculator-002A-redo/artifacts/ROI_CALCULATOR.html,efe3071f26ee037d1f6360575d5b60f2645a9b534ac4869a750d6d673ca781b8,Legacy council artifact; preserve evidence labels and verify time-sensitive third-party costs before external use.
LEG-SRC-0075,Roi Calculator Model,COUNCIL_INFERENCE,UAE/GCC/global,2026-06-18,2026-06-14-full-restaurant-roi-research-calculator-002A-redo,working/council-runs/2026-06-14-full-restaurant-roi-research-calculator-002A-redo/artifacts/ROI_CALCULATOR_MODEL.csv,legacy-council-import/source-archive/working/council-runs/2026-06-14-full-restaurant-roi-research-calculator-002A-redo/artifacts/ROI_CALCULATOR_MODEL.csv,b539c57d187121e141684697bf2a23cd594c5f6a246f992e70113a5c59f4fc76,Legacy council artifact; preserve evidence labels and verify time-sensitive third-party costs before external use.
LEG-SRC-0076,Roi Calculator Spec,COUNCIL_INFERENCE,UAE/GCC/global,2026-06-18,2026-06-14-full-restaurant-roi-research-calculator-002A-redo,working/council-runs/2026-06-14-full-restaurant-roi-research-calculator-002A-redo/artifacts/ROI_CALCULATOR_SPEC.md,legacy-council-import/source-archive/working/council-runs/2026-06-14-full-restaurant-roi-research-calculator-002A-redo/artifacts/ROI_CALCULATOR_SPEC.md,c3867eb70a3cd3cc6fbd7c4e6d2ab599380e244a75051b813ed9b5ab53706ec2,Legacy council artifact; preserve evidence labels and verify time-sensitive third-party costs before external use.
LEG-SRC-0077,Roi Numbers And Ranges Ledger,COUNCIL_INFERENCE,UAE/GCC/global,2026-06-18,2026-06-14-full-restaurant-roi-research-calculator-002A-redo,working/council-runs/2026-06-14-full-restaurant-roi-research-calculator-002A-redo/artifacts/ROI_NUMBERS_AND_RANGES_LEDGER.md,legacy-council-import/source-archive/working/council-runs/2026-06-14-full-restaurant-roi-research-calculator-002A-redo/artifacts/ROI_NUMBERS_AND_RANGES_LEDGER.md,6cb7b8117f7c8ea34368f72f4b08f1e0c7cc26420cd12750b095b3f98b47e01f,Legacy council artifact; preserve evidence labels and verify time-sensitive third-party costs before external use.
LEG-SRC-0078,Roi Owner Questionnaire,COUNCIL_INFERENCE,UAE/GCC/global,2026-06-18,2026-06-14-full-restaurant-roi-research-calculator-002A-redo,working/council-runs/2026-06-14-full-restaurant-roi-research-calculator-002A-redo/artifacts/ROI_OWNER_QUESTIONNAIRE.md,legacy-council-import/source-archive/working/council-runs/2026-06-14-full-restaurant-roi-research-calculator-002A-redo/artifacts/ROI_OWNER_QUESTIONNAIRE.md,f26e1037629b9b8dcce32ef44c50bf7fe5e0760541062ab74bbfadaee1e6c1e8,Legacy council artifact; preserve evidence labels and verify time-sensitive third-party costs before external use.
LEG-SRC-0079,Role Specific Starting Briefs,COUNCIL_INFERENCE,UAE/GCC/global,2026-06-18,2026-06-14-full-restaurant-roi-research-calculator-002A-redo,working/council-runs/2026-06-14-full-restaurant-roi-research-calculator-002A-redo/artifacts/ROLE_SPECIFIC_STARTING_BRIEFS.md,legacy-council-import/source-archive/working/council-runs/2026-06-14-full-restaurant-roi-research-calculator-002A-redo/artifacts/ROLE_SPECIFIC_STARTING_BRIEFS.md,b187922becd58bfc739f1cf026338c9837de5a5b0d58c1f648ec9d1bf4ee2361,Legacy council artifact; preserve evidence labels and verify time-sensitive third-party costs before external use.
LEG-SRC-0080,Run 2B Handoff,INTERNAL_PROJECT_FACT,UAE/GCC/global,2026-06-18,2026-06-14-full-restaurant-roi-research-calculator-002A-redo,working/council-runs/2026-06-14-full-restaurant-roi-research-calculator-002A-redo/artifacts/RUN_2B_HANDOFF.md,legacy-council-import/source-archive/working/council-runs/2026-06-14-full-restaurant-roi-research-calculator-002A-redo/artifacts/RUN_2B_HANDOFF.md,69d6dfc12625deabd985ace343e0da43ae7a3da9b5c2327ca337676b48f32e4c,Legacy council artifact; preserve evidence labels and verify time-sensitive third-party costs before external use.
LEG-SRC-0081,Assumption Ledger,SCENARIO_ASSUMPTION,UAE/GCC/global,2026-06-18,2026-06-14-full-restaurant-roi-research-calculator-002A-redo,working/council-runs/2026-06-14-full-restaurant-roi-research-calculator-002A-redo/ASSUMPTION_LEDGER.md,legacy-council-import/source-archive/working/council-runs/2026-06-14-full-restaurant-roi-research-calculator-002A-redo/ASSUMPTION_LEDGER.md,a30dfd5cb83e734e5f14f0f24812d55f94f76d6751cfb4181719aad5efe02fa8,Legacy council artifact; preserve evidence labels and verify time-sensitive third-party costs before external use.
LEG-SRC-0082,Decision Log,COUNCIL_INFERENCE,UAE/GCC/global,2026-06-18,2026-06-14-full-restaurant-roi-research-calculator-002A-redo,working/council-runs/2026-06-14-full-restaurant-roi-research-calculator-002A-redo/DECISION_LOG.md,legacy-council-import/source-archive/working/council-runs/2026-06-14-full-restaurant-roi-research-calculator-002A-redo/DECISION_LOG.md,507f04b093121d562bb1974fa961df26e025f5388454e3d0cf6128337eccc53a,Legacy council artifact; preserve evidence labels and verify time-sensitive third-party costs before external use.
LEG-SRC-0083,Evidence Ledger,INTERNAL_PROJECT_FACT,UAE/GCC/global,2026-06-18,2026-06-14-full-restaurant-roi-research-calculator-002A-redo,working/council-runs/2026-06-14-full-restaurant-roi-research-calculator-002A-redo/EVIDENCE_LEDGER.md,legacy-council-import/source-archive/working/council-runs/2026-06-14-full-restaurant-roi-research-calculator-002A-redo/EVIDENCE_LEDGER.md,1f709293c41d8cd4cbdf22f7c6cd7562144081f4c7240212bb52bae254b3e923,Legacy council artifact; preserve evidence labels and verify time-sensitive third-party costs before external use.
LEG-SRC-0084,Next Session Handoff,INTERNAL_PROJECT_FACT,UAE/GCC/global,2026-06-18,2026-06-14-full-restaurant-roi-research-calculator-002A-redo,working/council-runs/2026-06-14-full-restaurant-roi-research-calculator-002A-redo/NEXT_SESSION_HANDOFF.md,legacy-council-import/source-archive/working/council-runs/2026-06-14-full-restaurant-roi-research-calculator-002A-redo/NEXT_SESSION_HANDOFF.md,2ffe3deb2db938cfa0cfdedee69a33da3004c0a0505347b524b3daffe32bdb7c,Legacy council artifact; preserve evidence labels and verify time-sensitive third-party costs before external use.
LEG-SRC-0085,Number Ledger,COUNCIL_INFERENCE,UAE/GCC/global,2026-06-18,2026-06-14-full-restaurant-roi-research-calculator-002A-redo,working/council-runs/2026-06-14-full-restaurant-roi-research-calculator-002A-redo/NUMBER_LEDGER.md,legacy-council-import/source-archive/working/council-runs/2026-06-14-full-restaurant-roi-research-calculator-002A-redo/NUMBER_LEDGER.md,298e307e55960df38c7aed5719fd6b21d52f0767f9d383d3802114a107ce654c,Legacy council artifact; preserve evidence labels and verify time-sensitive third-party costs before external use.
LEG-SRC-0086,Query Ledger,COUNCIL_INFERENCE,UAE/GCC/global,2026-06-18,2026-06-14-full-restaurant-roi-research-calculator-002A-redo,working/council-runs/2026-06-14-full-restaurant-roi-research-calculator-002A-redo/QUERY_LEDGER.csv,legacy-council-import/source-archive/working/council-runs/2026-06-14-full-restaurant-roi-research-calculator-002A-redo/QUERY_LEDGER.csv,319523f01612cf5aeef18afd1b50c8abaa7765a8b912897db0580216d46be292,Legacy council artifact; preserve evidence labels and verify time-sensitive third-party costs before external use.
LEG-SRC-0087,Research Ledger,INTERNAL_PROJECT_FACT,UAE/GCC/global,2026-06-18,2026-06-14-full-restaurant-roi-research-calculator-002A-redo,working/council-runs/2026-06-14-full-restaurant-roi-research-calculator-002A-redo/RESEARCH_LEDGER.md,legacy-council-import/source-archive/working/council-runs/2026-06-14-full-restaurant-roi-research-calculator-002A-redo/RESEARCH_LEDGER.md,9a30c8c971d6defc53d9f24e09df7376da5f3d0d9e28bfc8392cb4988f0f2d21,Legacy council artifact; preserve evidence labels and verify time-sensitive third-party costs before external use.
LEG-SRC-0088,Run 002A Redo Completion Report,INTERNAL_PROJECT_FACT,UAE/GCC/global,2026-06-18,2026-06-14-full-restaurant-roi-research-calculator-002A-redo,working/council-runs/2026-06-14-full-restaurant-roi-research-calculator-002A-redo/RUN_002A_REDO_COMPLETION_REPORT.md,legacy-council-import/source-archive/working/council-runs/2026-06-14-full-restaurant-roi-research-calculator-002A-redo/RUN_002A_REDO_COMPLETION_REPORT.md,89463b2613e093aa8a58218f1bf0a1d21bed94687c156c5512da796f979f369b,Legacy council artifact; preserve evidence labels and verify time-sensitive third-party costs before external use.
LEG-SRC-0089,Run Status,COUNCIL_INFERENCE,UAE/GCC/global,2026-06-18,2026-06-14-full-restaurant-roi-research-calculator-002A-redo,working/council-runs/2026-06-14-full-restaurant-roi-research-calculator-002A-redo/RUN_STATUS.md,legacy-council-import/source-archive/working/council-runs/2026-06-14-full-restaurant-roi-research-calculator-002A-redo/RUN_STATUS.md,f6d27933aba9e3e614a318ded5fc270fd76460cd990cde68cd467977ef075eb8,Legacy council artifact; preserve evidence labels and verify time-sensitive third-party costs before external use.
LEG-SRC-0090,Source Ledger,INTERNAL_PROJECT_FACT,UAE/GCC/global,2026-06-18,2026-06-14-full-restaurant-roi-research-calculator-002A-redo,working/council-runs/2026-06-14-full-restaurant-roi-research-calculator-002A-redo/SOURCE_LEDGER.md,legacy-council-import/source-archive/working/council-runs/2026-06-14-full-restaurant-roi-research-calculator-002A-redo/SOURCE_LEDGER.md,0facc1fdddbd04ac398c1584cb3f25e6fb376bff30d074696d7cf8d1ab662a38,Legacy council artifact; preserve evidence labels and verify time-sensitive third-party costs before external use.
LEG-SRC-0091,Activity Log,COUNCIL_INFERENCE,UAE/GCC/global,2026-06-18,2026-06-14-full-restaurant-roi-research-calculator-002A-redo,working/council-runs/2026-06-14-full-restaurant-roi-research-calculator-002A-redo-notebooklm-validation/ACTIVITY_LOG.md,legacy-council-import/source-archive/working/council-runs/2026-06-14-full-restaurant-roi-research-calculator-002A-redo-notebooklm-validation/ACTIVITY_LOG.md,87d8ab3b3e0152d3198d4427f7371020304aa6cf77a75b9800f728b4874e01e7,Legacy council artifact; preserve evidence labels and verify time-sensitive third-party costs before external use.
LEG-SRC-0092,Assumption Validation Ledger,SCENARIO_ASSUMPTION,UAE/GCC/global,2026-06-18,2026-06-14-full-restaurant-roi-research-calculator-002A-redo,working/council-runs/2026-06-14-full-restaurant-roi-research-calculator-002A-redo-notebooklm-validation/ASSUMPTION_VALIDATION_LEDGER.md,legacy-council-import/source-archive/working/council-runs/2026-06-14-full-restaurant-roi-research-calculator-002A-redo-notebooklm-validation/ASSUMPTION_VALIDATION_LEDGER.md,08dd1284ba5bd375296339e19bcd0c9475fee6a7603914d740a5898b04bc15a4,Legacy council artifact; preserve evidence labels and verify time-sensitive third-party costs before external use.
LEG-SRC-0093,Evidence Validation Ledger,INTERNAL_PROJECT_FACT,UAE/GCC/global,2026-06-18,2026-06-14-full-restaurant-roi-research-calculator-002A-redo,working/council-runs/2026-06-14-full-restaurant-roi-research-calculator-002A-redo-notebooklm-validation/EVIDENCE_VALIDATION_LEDGER.md,legacy-council-import/source-archive/working/council-runs/2026-06-14-full-restaurant-roi-research-calculator-002A-redo-notebooklm-validation/EVIDENCE_VALIDATION_LEDGER.md,d205100fafd65ffada866ce52d45010e0300dc1beb52e7dfd6f25a6e2d451f09,Legacy council artifact; preserve evidence labels and verify time-sensitive third-party costs before external use.
LEG-SRC-0094,Next Session Handoff,INTERNAL_PROJECT_FACT,UAE/GCC/global,2026-06-18,2026-06-14-full-restaurant-roi-research-calculator-002A-redo,working/council-runs/2026-06-14-full-restaurant-roi-research-calculator-002A-redo-notebooklm-validation/NEXT_SESSION_HANDOFF.md,legacy-council-import/source-archive/working/council-runs/2026-06-14-full-restaurant-roi-research-calculator-002A-redo-notebooklm-validation/NEXT_SESSION_HANDOFF.md,7ef0b3ef4da40c7c0cd5230e0aefc2430e9594a8398184a97d8c54d255c7db0d,Legacy council artifact; preserve evidence labels and verify time-sensitive third-party costs before external use.
LEG-SRC-0095,Number Validation Ledger,COUNCIL_INFERENCE,UAE/GCC/global,2026-06-18,2026-06-14-full-restaurant-roi-research-calculator-002A-redo,working/council-runs/2026-06-14-full-restaurant-roi-research-calculator-002A-redo-notebooklm-validation/NUMBER_VALIDATION_LEDGER.md,legacy-council-import/source-archive/working/council-runs/2026-06-14-full-restaurant-roi-research-calculator-002A-redo-notebooklm-validation/NUMBER_VALIDATION_LEDGER.md,ce3a2c35441b5115272cbc4e0d8a99ea278f4377f4f285d82af9742803edf72c,Legacy council artifact; preserve evidence labels and verify time-sensitive third-party costs before external use.
LEG-SRC-0096,Query Ledger,COUNCIL_INFERENCE,UAE/GCC/global,2026-06-18,2026-06-14-full-restaurant-roi-research-calculator-002A-redo,working/council-runs/2026-06-14-full-restaurant-roi-research-calculator-002A-redo-notebooklm-validation/QUERY_LEDGER.csv,legacy-council-import/source-archive/working/council-runs/2026-06-14-full-restaurant-roi-research-calculator-002A-redo-notebooklm-validation/QUERY_LEDGER.csv,764eb5c53fa74d3b49685a4015118c66609b5fb970a6734d5fa40264af8d0553,Legacy council artifact; preserve evidence labels and verify time-sensitive third-party costs before external use.
LEG-SRC-0097,Query Plan,COUNCIL_INFERENCE,UAE/GCC/global,2026-06-18,2026-06-14-full-restaurant-roi-research-calculator-002A-redo,working/council-runs/2026-06-14-full-restaurant-roi-research-calculator-002A-redo-notebooklm-validation/QUERY_PLAN.md,legacy-council-import/source-archive/working/council-runs/2026-06-14-full-restaurant-roi-research-calculator-002A-redo-notebooklm-validation/QUERY_PLAN.md,5aabcfda162d6e3c7f24576bd99b62bc793e6eb2361e506d0ca377680182e5c2,Legacy council artifact; preserve evidence labels and verify time-sensitive third-party costs before external use.
LEG-SRC-0098,Run Status,COUNCIL_INFERENCE,UAE/GCC/global,2026-06-18,2026-06-14-full-restaurant-roi-research-calculator-002A-redo,working/council-runs/2026-06-14-full-restaurant-roi-research-calculator-002A-redo-notebooklm-validation/RUN_STATUS.md,legacy-council-import/source-archive/working/council-runs/2026-06-14-full-restaurant-roi-research-calculator-002A-redo-notebooklm-validation/RUN_STATUS.md,7ce5e41a91dbcd6c4d31f1dd321d773745a42d7511587ee8c843469865e53669,Legacy council artifact; preserve evidence labels and verify time-sensitive third-party costs before external use.
LEG-SRC-0099,Source Ledger,INTERNAL_PROJECT_FACT,UAE/GCC/global,2026-06-18,2026-06-14-full-restaurant-roi-research-calculator-002A-redo,working/council-runs/2026-06-14-full-restaurant-roi-research-calculator-002A-redo-notebooklm-validation/SOURCE_LEDGER.md,legacy-council-import/source-archive/working/council-runs/2026-06-14-full-restaurant-roi-research-calculator-002A-redo-notebooklm-validation/SOURCE_LEDGER.md,ec22c250a0dd8fcbf426f22850b23ce9fbfebd9569c5a3888cdfd106c2dc3017,Legacy council artifact; preserve evidence labels and verify time-sensitive third-party costs before external use.
LEG-SRC-0100,Activity Log,COUNCIL_INFERENCE,UAE/GCC/global,2026-06-18,2026-06-14-pricing-and-commercial-justification-002C,working/council-runs/2026-06-14-pricing-and-commercial-justification-002C/ACTIVITY_LOG.md,legacy-council-import/source-archive/working/council-runs/2026-06-14-pricing-and-commercial-justification-002C/ACTIVITY_LOG.md,f792f58a96ec7d90b6232f7a80134bc13fc0dd436af1ea94238ec90a05b88b4d,Legacy council artifact; preserve evidence labels and verify time-sensitive third-party costs before external use.
LEG-SRC-0101,Allowance Ledger,COUNCIL_INFERENCE,UAE/GCC/global,2026-06-18,2026-06-14-pricing-and-commercial-justification-002C,working/council-runs/2026-06-14-pricing-and-commercial-justification-002C/ALLOWANCE_LEDGER.md,legacy-council-import/source-archive/working/council-runs/2026-06-14-pricing-and-commercial-justification-002C/ALLOWANCE_LEDGER.md,08d2d095f99f1a14b817aabdbd07e2eb044760009060ecffdadaffcb8f1bb648,Legacy council artifact; preserve evidence labels and verify time-sensitive third-party costs before external use.
LEG-SRC-0102,Allowances And Overages,COUNCIL_INFERENCE,UAE/GCC/global,2026-06-18,2026-06-14-pricing-and-commercial-justification-002C,working/council-runs/2026-06-14-pricing-and-commercial-justification-002C/artifacts/ALLOWANCES_AND_OVERAGES.md,legacy-council-import/source-archive/working/council-runs/2026-06-14-pricing-and-commercial-justification-002C/artifacts/ALLOWANCES_AND_OVERAGES.md,9fb4e072d9387cf43a2463023012c143b8b93c133b86591eaa6b0722f0bee628,Legacy council artifact; preserve evidence labels and verify time-sensitive third-party costs before external use.
LEG-SRC-0103,Anonymous Pricing Peer Review,SCENARIO_ASSUMPTION,UAE/GCC/global,2026-06-18,2026-06-14-pricing-and-commercial-justification-002C,working/council-runs/2026-06-14-pricing-and-commercial-justification-002C/artifacts/ANONYMOUS_PRICING_PEER_REVIEW.md,legacy-council-import/source-archive/working/council-runs/2026-06-14-pricing-and-commercial-justification-002C/artifacts/ANONYMOUS_PRICING_PEER_REVIEW.md,2f9aa813c35618c5381bee27c530da8ff168f74f058862a181581be2f7cd2e65,Legacy council artifact; preserve evidence labels and verify time-sensitive third-party costs before external use.
